/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,2
/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,2
/award/award_category/winners./award/award_honor/ceremony,2
/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation,2
/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school,2
/film/film/produced_by,2
/sports/sport/pro_athletes./sports/pro_sports_played/athlete,2
/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to,2
/time/event/instance_of_recurring_event,2
/film/film_subject/films,2
/business/job_title/people_with_this_title./business/employment_tenure/company,2
/award/award_category/nominees./award/award_nomination/nominated_for,2
/language/human_language/countries_spoken_in,2
/award/award_nominee/award_nominations./award/award_nomination/nominated_for,2
/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,2
/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,2
/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,2
/people/person/spouse_s./people/marriage/spouse,2
/organization/organization_member/member_of./organization/organization_membership/organization,2
/award/award_winner/awards_won./award/award_honor/award_winner,2
/tv/tv_program/program_creator,2
/location/country/official_language,2
/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,2
/organization/organization/headquarters./location/mailing_address/country,2
/people/person/place_of_birth,2
/film/film_set_designer/film_sets_designed,2
/sports/sports_position/players./sports/sports_team_roster/position,2
/tv/tv_program/country_of_origin,2
/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/type_of_appearance,2
/food/food/nutrients./food/nutrition_fact/nutrient,2
/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,2
/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,2
/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program,2
/film/film/other_crew./film/film_crew_gig/crewmember,2
/organization/organization_founder/organizations_founded,2
/film/film/country,2
/location/country/capital,2
/base/biblioness/bibs_location/country,2
/business/business_operation/assets./measurement_unit/dated_money_value/currency,2
/film/film/film_production_design_by,2
/film/film/film_festivals,2
/american_football/football_team/current_roster./sports/sports_team_roster/position,2
/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity,2
/base/americancomedy/celebrity_impressionist/celebrities_impersonated,2
/user/ktrueman/default_domain/international_organization/member_states,2
/sports/sports_team/roster./baseball/baseball_roster_position/position,2
/base/biblioness/bibs_location/state,2
/people/person/nationality,2
/film/film/genre,2
/education/educational_institution/colors,2
/award/award_category/category_of,2
/music/performance_role/guest_performances./music/recording_contribution/performance_role,2
